nameOrig,step,type,amount,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest
C1046056441,1,TRANSFER,556542.19,0,0,C1721246982,1183111.79,1114787.21
C2117193231,1,DEBIT,588.33,15573,14984.67,C557041912,599617.53,557537.26
C161113555,1,PAYMENT,3559.49,69159.81,65600.32,M814245389,0,0
C1120670624,1,PAYMENT,2488.09,65600.32,63112.23,M855501888,0,0
C1746117425,1,PAYMENT,353.9,3,0,M467146800,0,0
C967531000,1,PAYMENT,8440.86,14189.75,5748.89,M1693003105,0,0
C286658790,1,PAYMENT,9160.94,5748.89,0,M1255445356,0,0
C701724503,1,PAYMENT,11063.08,342818,331754.92,M83674409,0,0
C634156144,1,PAYMENT,18392.23,297085,278692.77,M1273879638,0,0
C2041996211,1,PAYMENT,2357.63,887,0,M461448225,0,0
C1562950869,1,PAYMENT,5157.05,1667.92,0,M2021835850,0,0
C845388562,1,PAYMENT,5746.44,0,0,M550572371,0,0
C948424584,1,PAYMENT,5607.36,5202,0,M1447685190,0,0
C2027701910,1,PAYMENT,6360.79,3731,0,M1345293143,0,0
C1448277333,1,CASH_IN,67200.07,108912,176112.07,C243745864,0,0
C1340086277,1,PAYMENT,2453.34,35411,32957.66,M1427247001,0,0
C2034975583,1,PAYMENT,79.26,4597098.32,4597019.06,M955443582,0,0
C2006842965,1,PAYMENT,3758.16,4597019.06,4593260.9,M842422776,0,0
C289711450,1,PAYMENT,24495.45,4593260.9,4568765.44,M1045567253,0,0
C648358364,1,PAYMENT,1284.49,42110,40825.51,M643587433,0,0
C310792845,1,PAYMENT,3283.87,5338019.35,5334735.48,M1019348343,0,0
C866529530,1,TRANSFER,42136.28,5334735.48,5292599.2,C837659261,46303,57472.15
C2002097394,1,TRANSFER,27008.84,5292599.2,5265590.36,C824009085,37097.33,64106.18
C1466413743,1,TRANSFER,331545.25,5265590.36,4934045.11,C1023714065,1543990.84,1412484.09
C2065886345,1,TRANSFER,42529.28,4934045.11,4891515.83,C1568059495,87913.35,122750.49
C2030121719,1,TRANSFER,252129.73,4891515.83,4639386.1,C1899073220,844104.14,420946.86
C573102881,1,TRANSFER,473469.94,4639386.1,4165916.16,C392292416,2743237.78,3420103.09
C1219553025,1,TRANSFER,2317408.88,4165916.16,1848507.28,C1883840933,1.44E+07,1.69E+07
C605686842,1,TRANSFER,864389.49,1848507.28,984117.79,C33524623,1751348.58,1517262.16
C1417413828,1,TRANSFER,276094.92,984117.79,708022.87,C22805895,280157.9,651524.92
C820587705,1,TRANSFER,132355.33,708022.87,575667.54,C1782113663,4408666.39,3997768.55
C2142129482,1,TRANSFER,169106.97,575667.54,575667.54,C1170794006,575667.54,22190.99
C195163481,1,TRANSFER,2604219.11,575667.54,0,C97730845,7263554.62,9940339.29
C1062181581,1,TRANSFER,249740.75,2748.22,0,C968113504,6072,241220.25
C1186657657,1,PAYMENT,7977.96,0,0,M1274225913,0,0
C1333529571,1,PAYMENT,7848.22,402672,394823.78,M212232499,0,0
C489047267,1,PAYMENT,7625.73,248677,241051.27,M1335914322,0,0
C1613514326,1,PAYMENT,3499.43,31242,27742.57,M1610372241,0,0
C1884422865,1,DEBIT,642.26,21363,20720.74,C1509514333,1772.9,2415.16
C1011104118,1,CASH_OUT,41295.56,20720.74,0,C932583850,2614230.5,2719172.89
C1046009438,1,CASH_OUT,13576.03,0,0,C812586739,367271.74,122027.28
C62739928,1,CASH_OUT,29572.74,0,0,C1262822392,1.25E+07,1.25E+07
C1671007220,1,CASH_OUT,53569.21,0,0,C1750905143,683211.62,424250.45
C2114687352,1,CASH_OUT,139247.62,0,0,C1401316767,232039.71,407298.23
C102318785,1,CASH_OUT,60360.45,0,0,C1256728724,94056.3,69756.86
C1868809295,1,CASH_OUT,161795.9,0,0,C97730845,9867773.73,9940339.29
C1082795132,1,CASH_OUT,607537.17,0,0,C1286084959,2090116.34,2107778.11
C1655242052,1,CASH_OUT,254399.35,0,0,C1810132623,455863.64,97128.19
C778806426,1,CASH_OUT,427823.47,0,0,C2083562754,777546.17,1186556.81
C1599823012,1,CASH_OUT,16662.21,0,0,C97730845,1.00E+07,9940339.29
C1323514615,1,CASH_OUT,173570.67,0,0,C1850180796,588441.63,1268668.92
C1795468466,1,CASH_OUT,54684.17,0,0,C1330400026,71672,817.21
C406358588,1,CASH_OUT,87963.9,0,0,C1740000325,427792.72,1363368.51
C486759395,1,CASH_OUT,565349.9,0,0,C665576141,5622929.89,5515763.34
C1247866422,1,CASH_OUT,94527.39,0,0,C655381473,95007.35,189534.74
C80722676,1,CASH_OUT,315552.62,0,0,C97730845,1.00E+07,9940339.29
C1492822331,1,CASH_OUT,48169.69,0,0,C2083562754,1205369.63,1186556.81
C1596009860,1,CASH_OUT,118753.07,0,0,C1256728724,154416.74,69756.86
C310212872,1,CASH_OUT,106705.8,0,0,C1629911510,210697.58,15375.37
C1805412777,1,CASH_OUT,328967.35,0,0,C716083600,1889487.5,2444985.19
C1713546896,1,CASH_OUT,55855.58,0,0,C20671747,68283.63,43691.09
C817490653,1,CASH_OUT,370751.08,0,0,C2083562754,1253539.33,1186556.81
C1232433403,1,CASH_OUT,49177.38,0,0,C1568059495,130442.64,122750.49
C1093441885,1,CASH_OUT,63557.19,0,0,C997608398,361284.25,157982.12
C843686350,1,CASH_OUT,33663.22,0,0,C721748895,168225.59,0
C1306085976,1,CASH_OUT,20986.8,0,0,C1870252780,25475.43,46462.23
C793319856,1,CASH_OUT,301680.88,0,0,C665576141,6188279.79,5515763.34
C176851829,1,CASH_OUT,9320.15,0,0,C1330400026,126356.17,817.21
C1974606907,1,CASH_OUT,241488.05,0,0,C1590550415,1.93E+07,1.92E+07
C1925059423,1,CASH_OUT,60850.8,0,0,C1831477404,230396.43,247063.16
C358420513,1,CASH_OUT,476934.35,0,0,C22805895,556252.82,651524.92
C1272115420,1,CASH_OUT,598674.03,0,0,C985934102,1184203.57,971418.91
C778337881,1,CASH_OUT,135357.16,0,0,C1816757085,1.13E+07,1.07E+07
C742568993,1,CASH_OUT,422125.99,0,0,C716083600,2218454.85,2444985.19
C1373861264,1,CASH_OUT,57643.24,0,0,C1096283470,66948.88,0
C233519968,1,PAYMENT,11261.67,7004,0,M7346738,0,0
C967460257,1,TRANSFER,416106.78,12283,0,C1831477404,291247.23,247063.16
C1940912369,1,PAYMENT,4447.55,50268,45820.45,M667680223,0,0
C669700766,1,TRANSFER,25071.46,25071.46,0,C1384210339,0,0
C1275464847,1,CASH_OUT,25071.46,25071.46,0,C1364913072,9083.76,34155.22
C1080167822,1,PAYMENT,3239.95,120792,117552.05,M943666520,0,0
C1236303587,1,PAYMENT,10286.48,147166,136879.52,M892231982,0,0
C1710228600,1,PAYMENT,2011.81,34672,32660.19,M606365803,0,0
C1856589162,1,PAYMENT,9520.02,21099,11578.98,M675833472,0,0
C1300132917,1,PAYMENT,4273.56,6489960.66,6485687.1,M1243495105,0,0
C1853422837,1,CASH_OUT,26844.84,6485687.1,6458842.26,C2083117811,254506.86,290772.6
C91220956,1,PAYMENT,634.41,18396.16,17761.75,M999221400,0,0
C8197402,1,CASH_OUT,58516.68,17761.75,0,C932583850,2655526.06,2719172.89
C692838068,1,PAYMENT,5077.6,21987,16909.4,M1392570698,0,0
C528877978,1,PAYMENT,4471.34,22161,17689.66,M2008746677,0,0
C15910024,1,PAYMENT,6525.58,337514,330988.42,M1420623741,0,0
C2076829355,1,PAYMENT,12749.19,27552,14802.81,M1418245573,0,0
C1112075608,1,PAYMENT,7652.07,26253.43,18601.35,M1898751355,0,0
C1164241227,1,CASH_OUT,450465.15,18601.35,0,C1504109395,500206.13,593737.38
C1414744767,1,PAYMENT,17540.66,160564,143023.34,M1366581056,0,0
C1164394344,1,CASH_IN,2673.64,768815.91,771489.55,C1330400026,135676.32,817.21
C665565246,1,PAYMENT,4215.08,771489.55,767274.47,M1776486598,0,0
C438228197,1,PAYMENT,3468.74,13310,9841.26,M1719547057,0,0
C476973576,1,PAYMENT,244.09,195601,195356.91,M1840940155,0,0
C32496853,1,PAYMENT,137.88,59708.34,59570.46,M371440613,0,0
C2062667107,1,PAYMENT,7155.31,59570.46,52415.15,M1129387802,0,0
C1009218257,1,PAYMENT,2432.88,12946,10513.12,M936380963,0,0
C1128158063,1,PAYMENT,9021.44,1536,0,M144467413,0,0
C262815725,1,PAYMENT,4476.2,0,0,M941403433,0,0
C159917166,1,PAYMENT,14546.65,6120,0,M1649498695,0,0
C1012552887,1,TRANSFER,272709.33,76067,0,C1935365522,0,158433.78
C1643299824,1,PAYMENT,7669.42,29659,21989.58,M688988404,0,0
C1098568947,1,CASH_OUT,14750.26,21989.58,7239.33,C1899073220,1096233.87,420946.86
C795594631,1,CASH_OUT,107421.26,7239.33,0,C1983747920,226328.33,95508.95
C1492219097,1,CASH_OUT,36448.64,0,0,C832279283,148941.17,185389.8
C2026371507,1,CASH_OUT,12939.66,0,0,C837659261,88439.28,57472.15
C1871542036,1,CASH_OUT,198137.4,0,0,C747464370,1624385.68,1567434.81
C510368405,1,CASH_OUT,112193.65,0,0,C977993101,767274.47,965870.05
C1299145277,1,CASH_OUT,40030.78,0,0,C665576141,6458842.26,5515763.34
C178393154,1,CASH_OUT,207283.84,0,0,C1749186397,215955.02,277515.05
C244577237,1,CASH_OUT,141648.13,0,0,C1060830840,413572.32,130747.56
C1290698656,1,CASH_OUT,361980.67,0,0,C248609774,6057072.17,6453430.91
C2049348234,1,CASH_OUT,614317.64,0,0,C1782113663,4541021.72,3997768.55
C1612496268,1,CASH_OUT,233255.73,0,0,C306206744,3214080.61,3554299.27
C1904273153,1,PAYMENT,1420.96,21593,20172.04,M1311544814,0,0
C13692003,1,CASH_OUT,132842.64,4499.08,0,C297927961,0,132842.64
C94748968,1,PAYMENT,4881.52,0,0,M1944815218,0,0
C1497558532,1,PAYMENT,14403.17,0,0,M1584833211,0,0
C1970377948,1,PAYMENT,4843.76,0,0,M1518752790,0,0
C351970188,1,PAYMENT,7143.2,0,0,M2146613458,0,0
C115086468,1,PAYMENT,2279.65,0,0,M1855112877,0,0
C800456240,1,PAYMENT,2571.49,0,0,M1164699452,0,0
C594916129,1,PAYMENT,2873.37,0,0,M1537912396,0,0
C1533972343,1,PAYMENT,7394.33,0,0,M1101451553,0,0
C1329897103,1,PAYMENT,21902.51,0,0,M1091736037,0,0
C1848163207,1,PAYMENT,1730.16,0,0,M435175610,0,0
C1923810797,1,PAYMENT,11491.76,0,0,M669200356,0,0
C205278236,1,PAYMENT,14204.94,0,0,M399653041,0,0
C1031586763,1,PAYMENT,14432.6,0,0,M56510351,0,0
C1835841364,1,PAYMENT,2501.21,0,0,M1803361784,0,0
C809822663,1,PAYMENT,27845.63,0,0,M1104654975,0,0
C1225353990,1,PAYMENT,900.37,0,0,M1243102466,0,0
C1560670039,1,PAYMENT,28147.47,0,0,M557705922,0,0
C602858680,1,PAYMENT,3782.98,0,0,M680865258,0,0
C1519911160,1,PAYMENT,4828.64,0,0,M339581587,0,0
C1075996552,1,PAYMENT,6540.9,0,0,M1096411163,0,0
C1532800776,1,PAYMENT,21840.26,0,0,M600657906,0,0
C1887466020,1,PAYMENT,5805.93,2158,0,M2123846943,0,0
C1074630954,1,PAYMENT,5018.24,29259.83,24241.59,M167175174,0,0
C2056566350,1,PAYMENT,1066.91,24241.59,23174.68,M1047477166,0,0
C306674056,1,PAYMENT,1902.02,176112,174209.98,M749693202,0,0
C1943444495,1,PAYMENT,1982.04,534,0,M874740624,0,0
C486662053,1,PAYMENT,7020.05,106102,99081.95,M1244775150,0,0
C222300483,1,PAYMENT,11488.23,20243,8754.77,M571481216,0,0
C838800272,1,PAYMENT,1253.6,10861,9607.4,M1973256691,0,0
C2015007762,1,PAYMENT,10183.1,99731,89547.9,M1514955661,0,0
C333879495,1,CASH_OUT,146534.96,21114,0,C1112414583,0,67762.92
C183304529,1,PAYMENT,5616.1,0,0,M645643802,0,0
C521331027,1,PAYMENT,5272.81,30072,24799.19,M949314262,0,0
C1511004956,1,TRANSFER,236343.99,43010.81,0,C1826334428,8061,33316.54
C559998250,1,TRANSFER,86401.93,0,0,C977993101,879468.12,965870.05
C703627308,1,PAYMENT,3923.32,291,0,M979420182,0,0
C1626529981,1,CASH_OUT,289326.88,39689,0,C1076835071,20919.34,318637.36
C1184694332,1,DEBIT,4444.35,10229,5784.65,C611572016,26112.94,2608.64
C1799424291,1,PAYMENT,5323.28,22141,16817.72,M1472012329,0,0
C540923243,1,PAYMENT,2141.82,41643,39501.18,M244297136,0,0
C1835316563,1,PAYMENT,328.07,31485,31156.93,M1399225534,0,0
C490630452,1,PAYMENT,1439.72,2102,662.28,M1857007886,0,0
C648630181,1,PAYMENT,4416.74,3215.18,0,M1179272258,0,0
C678680178,1,CASH_OUT,84051,0,0,C1529115495,89583.69,67268.02
C1002911155,1,PAYMENT,1246.74,1468,221.26,M1467977993,0,0
C1124317168,1,PAYMENT,1527.08,710262.99,708735.91,M1970612644,0,0
C2006835220,1,TRANSFER,38829.9,708735.91,669906.01,C747464370,1822523.08,1567434.81
C1547817015,1,PAYMENT,749.26,724,0,M35864696,0,0
C1590129041,1,PAYMENT,2560.3,7257,4696.7,M1178777373,0,0
C340789130,1,TRANSFER,383736.31,11294,0,C1259769769,21835.74,252055.24
C208184824,1,DEBIT,917.38,200895,199977.62,C1219273867,10122.73,18474.7
C1774589469,1,PAYMENT,6905.9,10614.5,3708.6,M988786279,0,0
C773296871,1,PAYMENT,3611.72,3708.6,96.88,M1729734072,0,0
C1052127672,1,PAYMENT,8949.54,44131.37,35181.82,M2037202079,0,0
C1811880447,1,PAYMENT,2193.94,35181.82,32987.88,M1105282397,0,0
C1314228008,1,PAYMENT,9479.66,32987.88,23508.22,M1590481849,0,0
C1299126654,1,PAYMENT,10757.7,666,0,M116356643,0,0
C1692523793,1,PAYMENT,6259.18,156636,150376.82,M1544067887,0,0
C1771687225,1,PAYMENT,7003.44,5777,0,M347791431,0,0
C2128195220,1,PAYMENT,6872.19,32561,25688.81,M1720746883,0,0
C1095203437,1,PAYMENT,911.27,25688.81,24777.54,M45880026,0,0
C824357143,1,PAYMENT,7694.63,24777.54,17082.91,M1397530667,0,0
C698498109,1,PAYMENT,11353.99,55825,44471.01,M1265287441,0,0
C1877240674,1,PAYMENT,6683.73,484579,477895.27,M1495257933,0,0
C1642356615,1,PAYMENT,4261.17,4558,296.83,M2090563811,0,0
C812168041,1,PAYMENT,6146.81,123877,117730.19,M399149970,0,0
C1418851979,1,DEBIT,4479.63,154215.6,149735.97,C339924917,7666.22,12145.85
C1936375962,1,CASH_OUT,144659.77,149735.97,149735.97,C757108857,149735.97,0
C116184677,1,CASH_OUT,53094.17,149735.97,96641.81,C1068824137,279693.52,265092.36
C1161382705,1,CASH_OUT,43721.1,96641.81,52920.71,C1529115495,173634.69,67268.02
C516413619,1,CASH_OUT,119537.32,52920.71,0,C1826334428,244404.99,33316.54
C990684641,1,CASH_OUT,33349.84,0,0,C721748895,201888.82,0
C1538462491,1,CASH_OUT,335979.26,0,0,C1883840933,1.68E+07,1.69E+07
C1423752095,1,CASH_OUT,183842.53,0,0,C557041912,600205.85,557537.26
C1962865655,1,CASH_OUT,286737.98,0,0,C97730845,1.04E+07,9940339.29
C704869156,1,CASH_OUT,472609.82,0,0,C1740000325,515756.62,1363368.51
C1777043124,1,CASH_OUT,271982.1,0,0,C1076835071,310246.22,318637.36
C1482344533,1,CASH_OUT,154611.64,0,0,C728885526,544383.38,897150.84
C1538849250,1,CASH_OUT,125275,0,0,C401424608,1477426.93,1178808.14
C1788034018,1,CASH_OUT,443200.31,0,0,C306206744,3447336.33,3554299.27
C1601756706,1,CASH_OUT,256481.43,0,0,C728885526,698995.02,897150.84
C1366212088,1,CASH_OUT,236277.01,0,0,C453211571,3324684.82,3461666.05
C1300576734,1,PAYMENT,7071.77,159939,152867.23,M1052399527,0,0
C657069980,1,PAYMENT,6511.48,3216707.72,3210196.24,M51376124,0,0
C1730182538,1,PAYMENT,8592.89,3210196.24,3201603.35,M197855654,0,0
C2083154356,1,DEBIT,2356.99,34681,32324.01,C1234776885,2643188.16,2025098.66
C10885570,1,CASH_OUT,287126.39,1861352.98,1574226.59,C793315160,29078.22,139915.18
C1687087217,1,PAYMENT,7363.65,1574226.59,1566862.94,M928734079,0,0
C403960809,1,PAYMENT,4613.1,1566862.94,1562249.83,M684429600,0,0
C991242536,1,PAYMENT,3787.43,1562249.83,1558462.41,M1450712470,0,0
C1366499339,1,PAYMENT,10543.05,9211,0,M633727380,0,0
C931911789,1,PAYMENT,10719.85,15175.1,4455.25,M562685863,0,0
C1773336805,1,PAYMENT,3857.29,4455.25,597.96,M1664165134,0,0
C168870325,1,PAYMENT,7028.85,597.96,0,M1682619279,0,0
C440472115,1,PAYMENT,2402.16,3071,668.84,M1882348832,0,0
C2082678778,1,PAYMENT,3375.94,216077,212701.06,M1300528434,0,0
C1598434875,1,PAYMENT,8999.94,579,0,M1031775150,0,0
C1476812556,1,PAYMENT,2562.66,41800,39237.34,M906347731,0,0
C1482429406,1,PAYMENT,8480.48,19817,11336.52,M410958248,0,0
C1919576980,1,PAYMENT,9471.15,787,0,M1792088662,0,0
C1378559537,1,PAYMENT,2569.57,90233,87663.43,M1073051173,0,0
C518167684,1,PAYMENT,4470.38,1856.19,0,M2088969892,0,0
C1997704619,1,PAYMENT,1068.22,0,0,M1665308978,0,0
C1775120226,1,DEBIT,1128.69,51011.32,49882.62,C1234776885,2645545.15,2025098.66
C211649273,1,PAYMENT,3488.78,49882.62,46393.85,M1862347028,0,0
C419280591,1,PAYMENT,6086.87,5904,0,M13643661,0,0
C1622863652,1,PAYMENT,688.53,244496,243807.47,M102052782,0,0
C1932244589,1,PAYMENT,2778.17,2964,185.83,M1913017282,0,0
C1173504361,1,PAYMENT,5078.54,185.83,0,M1792381498,0,0
C1147394515,1,PAYMENT,5610.36,142,0,M70978270,0,0
C1402333753,1,PAYMENT,5202.26,13294.25,8091.99,M353891891,0,0
C1340086275,1,PAYMENT,5785.77,8091.99,2306.23,M332498651,0,0
C1869177530,1,PAYMENT,7299.46,2306.23,0,M1164289802,0,0
C168468389,1,CASH_IN,47440.86,201780.95,249221.81,C200224114,0,0
C359806817,1,PAYMENT,7538,249221.81,241683.81,M824900551,0,0
C1503614751,1,PAYMENT,4372.05,172643,168270.95,M129371198,0,0
C66845334,1,PAYMENT,748.42,2290.57,1542.14,M1701436909,0,0
C1181567472,1,PAYMENT,1296.58,1542.14,245.56,M1896708863,0,0
C763236610,1,PAYMENT,2545.15,31914,29368.85,M106113013,0,0
C719182854,1,PAYMENT,2527.41,107450,104922.59,M807239968,0,0
C1832284192,1,PAYMENT,8361.63,1033187.17,1024825.54,M1917161212,0,0
C918307166,1,CASH_OUT,216007.53,1024825.54,808818.01,C401424608,1602701.93,1178808.14
C1786040872,1,PAYMENT,2092.06,53336,51243.94,M882706486,0,0
C1785807415,1,PAYMENT,3920.09,21900,17979.91,M1041451158,0,0
C1924802798,1,PAYMENT,2224.06,18813.16,16589.1,M775574071,0,0
C1320869181,1,PAYMENT,5284.22,16589.1,11304.88,M1791589252,0,0
C1226298219,1,PAYMENT,1632.21,11304.88,9672.67,M901815188,0,0
C755759908,1,PAYMENT,5965.13,232,0,M205496410,0,0
C2068100669,1,TRANSFER,56565.27,208023,151457.73,C1286084959,2697653.51,2107778.11
C1248435962,1,DEBIT,5130.16,542,0,C932583850,2714042.74,2719172.89
C944348744,1,PAYMENT,10364.62,20818,10453.38,M1225114731,0,0
C397309480,1,PAYMENT,577.01,49524,48946.99,M288797801,0,0
C1702478809,1,DEBIT,9420.9,9371,0,C2083117811,281351.7,290772.6
C45643137,1,PAYMENT,3735.16,672,0,M1715686600,0,0
C1123166613,1,PAYMENT,982.67,11340,10357.33,M1765690649,0,0
C678115778,1,PAYMENT,9469.26,23845,14375.74,M1412564235,0,0
C123674777,1,CASH_OUT,32282.57,14375.74,0,C1049817027,97055.04,60738.03
C471004142,1,PAYMENT,2673.65,23264,20590.35,M1833335943,0,0
C689448569,1,PAYMENT,12911.82,51485,38573.18,M1472036907,0,0
C1555793073,1,PAYMENT,9334.02,23013,13678.98,M46627301,0,0
C1787083818,1,PAYMENT,3783.07,20827,17043.93,M1367594377,0,0
C1360878852,1,PAYMENT,7102.49,28010,20907.51,M1747721875,0,0
C654740048,1,PAYMENT,4804.74,1110984.13,1106179.39,M1759915172,0,0
C1395173825,1,CASH_OUT,291713.22,1106179.39,814466.17,C1789550256,4568765.44,4619798.56
C1534655921,1,PAYMENT,2358.9,5421,3062.1,M1220524164,0,0
C291847739,1,PAYMENT,461.65,60738,60276.35,M118881143,0,0
C463215441,1,PAYMENT,4457.72,81752,77294.28,M777190206,0,0
C385784873,1,PAYMENT,633.75,236799.99,236166.23,M1050149826,0,0
C1160106451,1,PAYMENT,7891.16,236166.23,228275.07,M2090289474,0,0
C518692141,1,PAYMENT,1522.55,1013,0,M1620187937,0,0
C198374825,1,PAYMENT,3660.66,51657,47996.34,M1296654536,0,0
C125865913,1,CASH_OUT,44670.27,47996.34,3326.07,C1330400026,133002.68,817.21
C2000410491,1,CASH_IN,64945.57,20170,85115.57,C401424608,1818709.46,1178808.14
C1800932232,1,PAYMENT,4461.08,9016,4554.92,M1838250251,0,0
C1852821063,1,PAYMENT,3223.87,14697,11473.13,M1204178174,0,0
C1827212229,1,PAYMENT,3224.21,0,0,M173440626,0,0
C442205321,1,TRANSFER,79386.85,0,0,C997608398,424841.44,157982.12
C1871678080,1,PAYMENT,7415.77,106582,99166.23,M1260127127,0,0
C1921012072,1,PAYMENT,6.42,18462.78,18456.36,M884604029,0,0
C670153696,1,PAYMENT,1559.66,18456.36,16896.7,M215614514,0,0
C2082545616,1,PAYMENT,2548.85,22186,19637.15,M117460541,0,0
C763677574,1,PAYMENT,271.32,22253.75,21982.42,M1906549136,0,0
C92864491,1,PAYMENT,1454.92,21982.42,20527.5,M8136897,0,0
C196025267,1,PAYMENT,2666.96,20527.5,17860.54,M1743553655,0,0
C635001030,1,DEBIT,3180.02,144141,140960.98,C601893033,98247.27,54985.05
C1149388444,1,PAYMENT,2550.35,2194,0,M922992444,0,0
C886004375,1,PAYMENT,842.33,5382,4539.67,M1530870688,0,0
C232726781,1,PAYMENT,16085.74,13539,0,M663716901,0,0
C1767532961,1,PAYMENT,4223.24,9448,5224.76,M1260043537,0,0
C1060549703,1,PAYMENT,1993.24,1782877.6,1780884.37,M1682157864,0,0
C1592712032,1,CASH_OUT,457552.45,1780884.37,1323331.91,C1740000325,988366.44,1363368.51
C1073878937,1,PAYMENT,4894.96,7621,2726.04,M1243350866,0,0
C858727880,1,PAYMENT,7331.22,710,0,M456314134,0,0
C1272753974,1,PAYMENT,7286.11,1049,0,M1641027464,0,0
C731610911,1,PAYMENT,6258.29,0,0,M642538759,0,0
C138933223,1,PAYMENT,16859.52,0,0,M1774897456,0,0
C425275537,1,PAYMENT,4416.9,0,0,M1564078808,0,0
C1792473683,1,PAYMENT,4139.95,0,0,M1441410416,0,0
C99042020,1,PAYMENT,25642.6,0,0,M391827378,0,0
C1241758568,1,PAYMENT,6394.36,0,0,M1317441269,0,0
C1908999587,1,PAYMENT,53.35,0,0,M816804727,0,0
C1738561265,1,PAYMENT,1902.1,0,0,M497786326,0,0
C611739613,1,PAYMENT,5568.56,0,0,M1862900975,0,0
C184244257,1,PAYMENT,406.11,0,0,M1275011461,0,0
C1545666472,1,PAYMENT,15028.75,0,0,M2146303527,0,0
C797416363,1,PAYMENT,32101.86,0,0,M491152599,0,0
C1186989416,1,PAYMENT,6473.96,0,0,M1456265041,0,0
C1166361824,1,PAYMENT,7577.43,0,0,M1808527451,0,0
C761680655,1,PAYMENT,20135.64,0,0,M488669101,0,0
C1928174253,1,PAYMENT,18832.61,0,0,M1183905155,0,0
C1500588149,1,PAYMENT,11468.9,124592.12,113123.22,M1202907617,0,0
C1502882632,1,TRANSFER,138647.54,113123.22,0,C1286084959,2754218.78,2107778.11
C409596180,1,DEBIT,3870.28,317403.38,313533.1,C24119573,6519.3,10389.58
C1217089772,1,PAYMENT,4627.42,313533.1,308905.68,M413550077,0,0
C1620112330,1,PAYMENT,2517.79,57533.18,55015.39,M933646237,0,0
C632841653,1,CASH_OUT,100939.43,55015.39,0,C1529115495,217355.79,67268.02
C261838162,1,DEBIT,3455.98,301,0,C1068824137,332787.69,265092.36
C1752365512,1,PAYMENT,1068.45,11411,10342.55,M1831705084,0,0
C199150625,1,DEBIT,454.51,30818,30363.49,C13226198,916,1370.51
C1580874189,1,TRANSFER,302665.03,40130,0,C1577213552,0,217862.21
C569976699,1,PAYMENT,885.95,588,0,M538618049,0,0
C1566099239,1,PAYMENT,4137.89,30966,26828.11,M1386440976,0,0
C973692608,1,PAYMENT,5504.59,1753763.89,1748259.3,M1327539680,0,0
C1423586012,1,PAYMENT,3780.15,1748259.3,1744479.15,M494414526,0,0
C1844942991,1,PAYMENT,3504.75,207,0,M665988980,0,0
C586917260,1,PAYMENT,2716.67,11831.07,9114.4,M2122991287,0,0
C803768841,1,PAYMENT,4219.94,9114.4,4894.45,M420993295,0,0
C1723848804,1,PAYMENT,5831.05,333749.58,327918.53,M1252820474,0,0
C570422884,1,PAYMENT,9855.36,327918.53,318063.17,M101162229,0,0
C509806761,1,PAYMENT,10726.49,318063.17,307336.68,M818859466,0,0
C1859928417,1,PAYMENT,1833.22,57589,55755.78,M1418102907,0,0
C1378280450,1,TRANSFER,34115.82,32043,0,C2089016471,245.56,34361.39
C339788561,1,PAYMENT,2210.66,32902,30691.34,M412835761,0,0
C2017380745,1,TRANSFER,22190.99,52231.01,30040.03,C1170794006,0,22190.99
C501036152,1,CASH_IN,168451.53,30040.03,198491.56,C1831477404,707354.01,247063.16
C261567641,1,CASH_IN,123545.77,198491.56,322037.33,C1721246982,1739653.99,1114787.21
C1295225869,1,CASH_IN,28463.91,322037.33,350501.24,C1335050193,380057.08,353532.56
C1137667747,1,CASH_IN,42012.45,350501.24,350501.24,C667346055,350501.24,9291619.62
C935722070,1,CASH_IN,170686.08,350501.24,521187.32,C1256728724,273169.81,69756.86
C29369803,1,CASH_IN,283561.25,521187.32,804748.56,C997608398,504228.28,157982.12
C1350720002,1,CASH_IN,215742.75,804748.56,1020491.31,C1721246982,1616108.22,1114787.21
C1753259207,1,CASH_IN,56869.53,1020491.31,1077360.84,C1568059495,179620.02,122750.49
